Time,Extension,Load,
280.409,30.19888,98.74243,
280.42899,30.19888,98.75831,
280.44901,30.19888,98.74968,
280.46899,30.19888,98.72321,
280.48901,30.19888,98.7122,
280.509,30.19888,98.69779,
280.52899,30.19888,98.71441,
280.54901,30.19888,98.69501,
280.569,30.19888,98.69246,
280.58899,30.19888,98.69727,
280.60901,30.19888,98.67183,
280.629,30.19888,98.65337,
280.64899,30.19888,98.64602,
280.66901,30.19888,98.63339,
280.689,30.19888,98.63642,
280.70901,30.19888,98.6438,
280.729,30.19888,98.64937,
280.74899,30.19888,98.63778,
280.76901,30.19888,98.63836,
280.789,30.19888,98.65469,
280.80899,30.19888,98.64673,
280.82901,30.19888,98.59058,
280.849,30.19888,98.55666,
280.86899,30.19888,98.55795,
280.88901,30.19888,98.59082,
280.909,30.19888,98.58804,
280.92899,30.19888,98.5915,
280.94901,30.19888,98.58672,
280.96899,30.19888,98.57447,
280.98901,30.19888,98.55815,
281.009,30.19888,98.56442,
281.02899,30.19888,98.57012,
281.04901,30.19888,98.53712,
281.069,30.19888,98.52058,
281.08899,30.19888,98.53658,
281.10901,30.19888,98.52996,
281.129,30.19888,98.52404,
281.14899,30.19888,98.51514,
281.16901,30.19888,98.49923,
281.189,30.19888,98.51128,
281.20901,30.19888,98.52419,
281.229,30.19888,98.52279,
281.24899,30.19888,98.50162,
281.26901,30.19888,98.48184,
281.289,30.19888,98.47411,
281.30899,30.19888,98.48033,
281.32901,30.19888,98.45258,
281.349,30.19888,98.45741,
281.36899,30.19888,98.4158,
281.38901,30.19888,98.42336,
281.409,30.19888,98.40759,
281.42899,30.19888,98.42603,
281.44901,30.19888,98.44299,
281.46899,30.19888,98.43543,
281.48901,30.19888,98.40734,
281.509,30.19888,98.38299,
281.52899,30.19888,98.40536,
281.54901,30.19888,98.39951,
281.569,30.19888,98.38546,
281.58899,30.19888,98.38763,
281.60901,30.19888,98.35242,
281.629,30.19888,98.36882,
281.64899,30.19888,98.3707,
281.66901,30.19888,98.37029,
281.689,30.19888,98.34755,
281.70901,30.19888,98.34076,
281.729,30.19888,98.33305,
281.74899,30.19888,98.3428,
281.76901,30.19888,98.30746,
281.789,30.19888,98.28094,
281.80899,30.19888,98.27302,
281.82901,30.19888,98.27132,
281.849,30.19888,98.26295,
281.86899,30.19888,98.27034,
281.88901,30.19888,98.259,
281.909,30.19888,98.21203,
281.92899,30.19888,98.22727,
281.94901,30.19888,98.2244,
281.96899,30.19888,98.24833,
281.98901,30.19888,98.27119,
282.009,30.19888,98.26593,
282.02899,30.19888,98.25793,
282.04901,30.19888,98.24714,
282.069,30.19888,98.25566,
282.08899,30.19888,98.2216,
282.10901,30.19888,98.22114,
282.129,30.19888,98.201,
282.14899,30.19888,98.20121,
282.16901,30.19888,98.22304,
282.189,30.19888,98.2035,
282.20901,30.19888,98.19505,
282.229,30.19888,98.16981,
282.24899,30.19888,98.15844,
282.26901,30.19888,98.15816,
282.289,30.19888,98.16918,
282.30899,30.19888,98.18665,
282.32901,30.19888,98.17436,
282.349,30.19888,98.16726,
282.36899,30.19888,98.11645,
282.38901,30.19888,98.11887,
282.409,30.19888,98.1133,
282.42899,30.19888,98.12727,
282.44901,30.19888,98.14452,
282.46899,30.19888,98.15516,
282.48901,30.19888,98.11164,
282.509,30.19888,98.09505,
282.52899,30.19888,98.09084,
282.54901,30.19888,98.10246,
282.569,30.19888,98.07596,
282.58899,30.19888,98.05457,
282.60901,30.19888,98.07175,
282.629,30.19888,98.05544,
282.64899,30.19888,98.06038,
282.66901,30.19888,98.03955,
282.689,30.19888,98.00603,
282.70901,30.19888,97.99755,
282.729,30.19888,98.00939,
282.74899,30.19888,98.03624,
282.76901,30.19888,98.05043,
282.789,30.19888,98.04192,
282.80899,30.19888,98.00731,
282.82901,30.19888,97.95547,
282.849,30.19888,97.95485,
282.86899,30.19888,97.97659,
282.88901,30.19888,97.98812,
282.909,30.19888,98.0294,
282.92899,30.19888,98.04861,
282.94901,30.19888,98.07088,
282.96899,30.19888,98.04018,
282.98901,30.19888,97.97324,
283.009,30.19888,97.98241,
283.02899,30.19888,97.97695,
283.04901,30.19888,97.95775,
283.069,30.19888,97.95872,
283.08899,30.19888,97.96101,
283.10901,30.19888,97.95369,
283.129,30.19888,97.96387,
283.14899,30.19888,97.94138,
283.16901,30.19888,97.91069,
283.189,30.19888,97.88166,
283.20901,30.19888,97.87737,
283.229,30.19888,97.8815,
283.24899,30.19888,97.86155,
283.26901,30.19888,97.86395,
283.289,30.19888,97.86032,
283.30899,30.19888,97.85869,
283.32901,30.19888,97.86836,
283.349,30.19888,97.85232,
283.36899,30.19888,97.85437,
283.38901,30.19888,97.85586,
283.409,30.19888,97.88223,
283.42899,30.19888,97.8567,
283.44901,30.19888,97.8205,
283.46899,30.19888,97.80682,
283.48901,30.19888,97.8185,
283.509,30.19888,97.81533,
283.52899,30.19888,97.81395,
283.54901,30.19888,97.80095,
283.569,30.19888,97.77563,
283.58899,30.19888,97.78428,
283.60901,30.19888,97.80065,
283.629,30.19888,97.77298,
283.64899,30.19888,97.76591,
283.66901,30.19888,97.78615,
283.689,30.19888,97.77988,
283.70901,30.19888,97.73241,
283.729,30.19888,97.72377,
283.74899,30.19888,97.75884,
283.76901,30.19888,97.73627,
283.789,30.19888,97.72668,
283.80899,30.19888,97.73245,
283.82901,30.19888,97.72547,
283.849,30.19888,97.71318,
283.86899,30.19888,97.71276,
283.88901,30.19888,97.71445,
283.909,30.19888,97.6996,
283.92899,30.19888,97.68179,
283.94901,30.19888,97.64928,
283.96899,30.19888,97.6647,
283.98901,30.19888,97.66365,
284.009,30.19888,97.6692,
284.02899,30.19888,97.68358,
284.04901,30.19888,97.66744,
284.069,30.19888,97.63376,
284.08899,30.19888,97.6078,
284.10901,30.19888,97.61111,
284.129,30.19888,97.66042,
284.14899,30.19888,97.67435,
284.16901,30.19888,97.6558,
284.189,30.19888,97.65804,
284.20901,30.19888,97.6451,
284.229,30.19888,97.62504,
284.24899,30.19888,97.61015,
284.26901,30.19888,97.60228,
284.289,30.19888,97.6009,
284.30899,30.19888,97.59091,
284.32901,30.19888,97.63465,
284.349,30.19888,97.64874,
284.36899,30.19888,97.64153,
284.38901,30.19888,97.59156,
284.409,30.19888,97.58794,
284.42899,30.19888,97.55844,
284.44901,30.19888,97.55679,
284.46899,30.19888,97.55448,
284.48901,30.19888,97.56236,
284.509,30.19888,97.5727,
284.52899,30.19888,97.56651,
284.54901,30.19888,97.58566,
284.569,30.19888,97.56262,
284.58899,30.19888,97.54295,
284.60901,30.19888,97.53498,
284.629,30.19888,97.50798,
284.64899,30.19888,97.47969,
284.66901,30.19888,97.47327,
284.689,30.19888,97.4691,
284.70901,30.19888,97.48615,
284.729,30.19888,97.50759,
284.74899,30.19888,97.49689,
284.76901,30.19888,97.45401,
284.789,30.19888,97.44176,
284.80899,30.19888,97.46952,
284.82901,30.19888,97.49163,
284.849,30.19888,97.48928,
284.86899,30.19888,97.46957,
284.88901,30.19888,97.46793,
284.909,30.19888,97.41682,
284.92899,30.19888,97.42504,
284.94901,30.19888,97.45142,
284.96899,30.19888,97.4696,
284.98901,30.19888,97.45196,
285.009,30.19888,97.43098,
285.02899,30.19888,97.41753,
285.04901,30.19888,97.39783,
285.069,30.19888,97.4304,
285.08899,30.19888,97.43441,
285.10901,30.19888,97.43409,
285.129,30.19888,97.42448,
285.14899,30.19888,97.40525,
285.16901,30.19888,97.41371,
285.189,30.19888,97.41032,
285.20901,30.19888,97.37799,
285.229,30.19888,97.36285,
285.24899,30.19888,97.35192,
285.26901,30.19888,97.35799,
285.289,30.19888,97.33913,
285.30899,30.19888,97.31782,
285.32901,30.19888,97.31253,
285.349,30.19888,97.33583,
285.36899,30.19888,97.32688,
285.38901,30.19888,97.31783,
285.409,30.19888,97.33191,
285.42899,30.19888,97.32749,
285.44901,30.19888,97.31697,
285.46899,30.19888,97.32079,
285.48901,30.19888,97.3084,
285.509,30.19888,97.27901,
285.52899,30.19888,97.28267,
285.54901,30.19888,97.27592,
285.569,30.19888,97.27032,
285.58899,30.19888,97.30272,
285.60901,30.19888,97.297,
285.629,30.19888,97.26543,
285.64899,30.19888,97.25144,
285.66901,30.19888,97.2727,
285.689,30.19888,97.25097,
285.70901,30.19888,97.25434,
285.729,30.19888,97.22762,
285.74899,30.19888,97.23559,
285.76901,30.19888,97.25439,
285.789,30.19888,97.25257,
285.80899,30.19888,97.22778,
285.82901,30.19888,97.20451,
285.849,30.19888,97.17731,
285.86899,30.19888,97.18837,
285.88901,30.19888,97.18004,
285.909,30.19888,97.19102,
285.92899,30.19888,97.18803,
285.94901,30.19888,97.16721,
285.96899,30.19888,97.15583,
285.98901,30.19888,97.15663,
286.009,30.19888,97.14882,
286.02899,30.19888,97.12738,
286.04901,30.19888,97.09312,
286.069,30.19888,97.11443,
286.08899,30.19888,97.12679,
286.10901,30.19888,97.11692,
286.129,30.19888,97.11024,
286.14899,30.19888,97.11283,
286.16901,30.19888,97.10002,
286.189,30.19888,97.09674,
286.20901,30.19888,97.08817,
286.229,30.19888,97.07569,
286.24899,30.19888,97.07494,
286.26901,30.19888,97.07596,
286.289,30.19888,97.05444,
286.30899,30.19888,97.03298,
286.32901,30.19888,97.04042,
286.349,30.19888,97.04803,
286.36899,30.19888,97.04925,
286.38901,30.19888,97.03506,
286.409,30.19888,97.01604,
286.42899,30.19888,96.9929,
286.44901,30.19888,97.02192,
286.46899,30.19888,97.00259,
286.48901,30.19888,96.98534,
286.509,30.19888,96.96997,
286.52899,30.19888,96.95863,
286.54901,30.19888,96.95828,
286.569,30.19888,96.97412,
286.58899,30.19888,96.98011,
286.60901,30.19888,96.95663,
286.629,30.19888,96.9735,
286.64899,30.19888,96.95615,
286.66901,30.19888,96.94073,
286.689,30.19888,96.9128,
286.70901,30.19888,96.92458,
286.729,30.19888,96.93958,
286.74899,30.19888,96.92604,
286.76901,30.19888,96.91457,
286.789,30.19888,96.92284,
286.80899,30.19888,96.94331,
286.82901,30.19888,96.94172,
286.849,30.19888,96.92871,
286.86899,30.19888,96.92526,
286.88901,30.19888,96.89078,
286.909,30.19888,96.87209,
286.92899,30.19888,96.89349,
286.94901,30.19888,96.88288,
286.96899,30.19888,96.87596,
286.98901,30.19888,96.85533,
287.009,30.19888,96.87197,
287.02899,30.19888,96.89027,
287.04901,30.19888,96.88138,
287.069,30.19888,96.86259,
287.08899,30.19888,96.82027,
287.10901,30.19888,96.82682,
287.129,30.19888,96.82465,
287.14899,30.19888,96.81241,
287.16901,30.19888,96.81169,
287.189,30.19888,96.80952,
287.20901,30.19888,96.80415,
287.229,30.19888,96.78241,
287.24899,30.19888,96.78538,
287.26901,30.19888,96.77122,
287.289,30.19888,96.76679,
287.30899,30.19888,96.7641,
287.32901,30.19888,96.75371,
287.349,30.19888,96.75291,
287.36899,30.19888,96.73309,
287.38901,30.19888,96.73206,
287.409,30.19888,96.69752,
287.42899,30.19888,96.68519,
287.44901,30.19888,96.68946,
287.46899,30.19888,96.71488,
287.48901,30.19888,96.71525,
287.509,30.19888,96.68616,
287.52899,30.19888,96.65907,
287.54901,30.19888,96.65288,
287.569,30.19888,96.65218,
287.58899,30.19888,96.6386,
287.60901,30.19888,96.65243,
287.629,30.19888,96.62974,
287.64899,30.19888,96.63013,
287.66901,30.19888,96.63986,
287.689,30.19888,96.63924,
287.70901,30.19888,96.62925,
287.729,30.19888,96.65602,
287.74899,30.19888,96.66055,
287.76901,30.19888,96.63388,
287.789,30.19888,96.60999,
287.80899,30.19888,96.58258,
287.82901,30.19888,96.57851,
287.849,30.19888,96.60602,
287.86899,30.19888,96.59777,
287.88901,30.19888,96.58328,
287.909,30.19888,96.58589,
287.92899,30.19888,96.58207,
287.94901,30.19888,96.55027,
287.96899,30.19888,96.57079,
287.98901,30.19888,96.56821,
288.009,30.19888,96.54932,
288.02899,30.19888,96.51308,
288.04901,30.19888,96.50011,
288.069,30.19888,96.49837,
288.08899,30.19888,96.50616,
288.10901,30.19888,96.54256,
288.129,30.19888,96.53055,
288.14899,30.19888,96.495,
288.16901,30.19888,96.51606,
288.189,30.19888,96.51163,
288.20901,30.19888,96.50829,
288.229,30.19888,96.5265,
288.24899,30.19888,96.51141,
288.26901,30.19888,96.48291,
288.289,30.19888,96.44102,
288.30899,30.19888,96.40994,
288.32901,30.19888,96.40905,
288.349,30.19888,96.40879,
288.36899,30.19888,96.41447,
288.38901,30.19888,96.4299,
288.409,30.19888,96.41684,
288.42899,30.19888,96.38456,
288.44901,30.19888,96.38923,
288.46899,30.19888,96.39695,
288.48901,30.19888,96.36934,
288.509,30.19888,96.34852,
288.52899,30.19888,96.36719,
288.54901,30.19888,96.36204,
288.569,30.19888,96.33791,
288.58899,30.19888,96.35893,
288.60901,30.19888,96.35097,
288.629,30.19888,96.33299,
288.64899,30.19888,96.3116,
288.66901,30.19888,96.29019,
288.689,30.19888,96.29265,
288.70901,30.19888,96.25269,
288.729,30.19888,96.2623,
288.74899,30.19888,96.27052,
288.76901,30.19888,96.2718,
288.789,30.19888,96.27846,
288.80899,30.19888,96.25389,
288.82901,30.19888,96.25272,
288.849,30.19888,96.22382,
288.86899,30.19888,96.20364,
288.88901,30.19888,96.19681,
288.909,30.19888,96.21333,
288.92899,30.19888,96.16807,
288.94901,30.19888,96.17273,
288.96899,30.19888,96.18349,
288.98901,30.19888,96.19245,
289.009,30.19888,96.18081,
289.02899,30.19888,96.14846,
289.04901,30.19888,96.14574,
289.069,30.19888,96.12813,
289.08899,30.19888,96.12791,
289.10901,30.19888,96.10803,
289.129,30.19888,96.12012,
289.14899,30.19888,96.13303,
289.16901,30.19888,96.11955,
289.189,30.19888,96.09193,
289.20901,30.19888,96.06719,
289.229,30.19888,96.08665,
289.24899,30.19888,96.0902,
289.26901,30.19888,96.075,
289.289,30.19888,96.05905,
289.30899,30.19888,96.02692,
289.32901,30.19888,96.03191,
289.349,30.19888,96.0326,
289.36899,30.19888,96.01331,
289.38901,30.19888,96.00349,
289.409,30.19888,95.98867,
289.42899,30.19888,96.00576,
289.44901,30.19888,95.97444,
289.46899,30.19888,95.97201,
289.48901,30.19888,95.96375,
289.509,30.19888,95.96381,
289.52899,30.19888,95.9707,
289.54901,30.19888,95.95013,
289.569,30.19888,95.93159,
289.58899,30.19888,95.93005,
289.60901,30.19888,95.9347,
289.629,30.19888,95.94281,
289.64899,30.19888,95.90672,
289.66901,30.19888,95.8896,
289.689,30.19888,95.88035,
289.70901,30.19888,95.86655,
289.729,30.19888,95.86131,
289.74899,30.19888,95.8772,
289.76901,30.19888,95.90469,
289.789,30.19888,95.92723,
289.80899,30.19888,95.91419,
289.82901,30.19888,95.87503,
289.849,30.19888,95.84238,
289.86899,30.19888,95.83333,
289.88901,30.19888,95.82962,
289.909,30.19888,95.84637,
289.92899,30.19888,95.86008,
289.94901,30.19888,95.85254,
289.96899,30.19888,95.81629,
289.98901,30.19888,95.80316,
290.009,30.19888,95.77256,
290.02899,30.19888,95.77335,
290.04901,30.19888,95.77267,
290.069,30.19888,95.78667,
290.08899,30.19888,95.80915,
290.10901,30.19888,95.81516,
290.129,30.19888,95.79828,
290.14899,30.19888,95.81329,
290.16901,30.19888,95.82733,
290.189,30.19888,95.81093,
290.20901,30.19888,95.77354,
290.229,30.19888,95.73801,
290.24899,30.19888,95.76395,
290.26901,30.19888,95.75085,
290.289,30.19888,95.72741,
290.30899,30.19888,95.74511,
290.32901,30.19888,95.73891,
290.349,30.19888,95.72168,
290.36899,30.19888,95.68574,
290.38901,30.19888,95.66309,
290.409,30.19888,95.66384,
290.42899,30.19888,95.6448,
290.44901,30.19888,95.64812,
290.46899,30.19888,95.6637,
290.48901,30.19888,95.65391,
290.509,30.19888,95.63728,
290.52899,30.19888,95.65395,
290.54901,30.19888,95.66485,
290.569,30.19888,95.662,
290.58899,30.19888,95.63076,
290.60901,30.19888,95.62776,
290.629,30.19888,95.62042,
290.64899,30.19888,95.6297,
290.66901,30.19888,95.62202,
290.689,30.19888,95.603,
290.70901,30.19888,95.56531,
290.729,30.19888,95.55657,
290.74899,30.19888,95.52773,
290.76901,30.19888,95.54091,
290.789,30.19888,95.56619,
290.80899,30.19888,95.56854,
290.82901,30.19888,95.57622,
290.849,30.19888,95.574,
290.86899,30.19888,95.56366,
290.88901,30.19888,95.56202,
290.909,30.19888,95.5594,
290.92899,30.19888,95.55757,
290.94901,30.19888,95.56315,
290.96899,30.19888,95.54119,
290.98901,30.19888,95.54472,
291.009,30.19888,95.5304,
291.02899,30.19888,95.54015,
291.04901,30.19888,95.51817,
291.069,30.19888,95.53171,
291.08899,30.19888,95.52407,
291.10901,30.19888,95.49232,
291.129,30.19888,95.4939,
291.14899,30.19888,95.48524,
291.16901,30.19888,95.47246,
291.189,30.19888,95.45422,
291.20901,30.19888,95.4369,
291.229,30.19888,95.42692,
291.24899,30.19888,95.43423,
291.26901,30.19888,95.44355,
291.289,30.19888,95.45964,
291.30899,30.19888,95.45591,
291.32901,30.19888,95.41703,
291.349,30.19888,95.38845,
291.36899,30.19888,95.3947,
291.38901,30.19888,95.42751,
291.409,30.19888,95.41164,
291.42899,30.19888,95.35514,
291.44901,30.19888,95.32938,
291.46899,30.19888,95.34912,
291.48901,30.19888,95.39169,
291.509,30.19888,95.38206,
291.52899,30.19888,95.38652,
291.54901,30.19888,95.36903,
291.569,30.19888,95.34335,
291.58899,30.19888,95.31824,
291.60901,30.19888,95.32574,
291.629,30.19888,95.34427,
291.64899,30.19888,95.31267,
291.66901,30.19888,95.29503,
291.689,30.19888,95.29068,
291.70901,30.19888,95.29544,
291.729,30.19888,95.27083,
291.74899,30.19888,95.27988,
291.76901,30.19888,95.30138,
291.789,30.19888,95.29207,
291.80899,30.19888,95.26354,
291.82901,30.19888,95.24832,
291.849,30.19888,95.26273,
291.86899,30.19888,95.28529,
291.88901,30.19888,95.28147,
291.909,30.19888,95.26147,
291.92899,30.19888,95.23734,
291.94901,30.19888,95.27672,
291.96899,30.19888,95.28724,
291.98901,30.19888,95.25361,
292.009,30.19888,95.22496,
292.02899,30.19888,95.2301,
292.04901,30.19888,95.24046,
292.069,30.19888,95.22839,
292.08899,30.19888,95.23988,
292.10901,30.19888,95.24702,
292.129,30.19888,95.23531,
292.14899,30.19888,95.20805,
292.16901,30.19888,95.16177,
292.189,30.19888,95.14565,
292.20901,30.19888,95.13773,
292.229,30.19888,95.13493,
292.24899,30.19888,95.17966,
292.26901,30.19888,95.16869,
292.289,30.19888,95.14002,
292.30899,30.19888,95.13021,
292.32901,30.19888,95.15363,
292.349,30.19888,95.13879,
292.36899,30.19888,95.12696,
292.38901,30.19888,95.11366,
292.409,30.19888,95.10779,
292.42899,30.19888,95.10097,
292.44901,30.19888,95.10112,
292.46899,30.19888,95.06829,
292.48901,30.19888,95.05077,
292.509,30.19888,95.07188,
292.52899,30.19888,95.09669,
292.54901,30.19888,95.0736,
292.569,30.19888,95.06354,
292.58899,30.19888,95.0228,
292.60901,30.19888,95.02489,
292.629,30.19888,95.03837,
292.64899,30.19888,95.04804,
292.66901,30.19888,95.03171,
292.689,30.19888,95.01707,
292.70901,30.19888,94.98943,
292.729,30.19888,94.98393,
292.74899,30.19888,95.00142,
292.76901,30.19888,94.98966,
292.789,30.19888,94.9964,
292.80899,30.19888,95.01292,
292.82901,30.19888,95.00651,
292.849,30.19888,94.99035,
292.86899,30.19888,94.97633,
292.88901,30.19888,94.97119,
292.909,30.19888,94.97787,
292.92899,30.19888,94.96998,
292.94901,30.19888,94.9631,
292.96899,30.19888,94.9415,
292.98901,30.19888,94.92941,
293.009,30.19888,94.90805,
293.02899,30.19888,94.89372,
293.04901,30.19888,94.87389,
293.069,30.19888,94.87206,
293.08899,30.19888,94.85765,
293.10901,30.19888,94.85823,
293.129,30.19888,94.86294,
293.14899,30.19888,94.85968,
293.16901,30.19888,94.87233,
293.189,30.19888,94.87392,
293.20901,30.19888,94.84,
293.229,30.19888,94.83505,
293.24899,30.19888,94.81662,
293.26901,30.19888,94.81525,
293.289,30.19888,94.80801,
293.30899,30.19888,94.8076,
293.32901,30.19888,94.81194,
293.349,30.19888,94.79638,
293.36899,30.19888,94.77773,
293.38901,30.19888,94.76973,
293.409,30.19888,94.80073,
293.42899,30.19888,94.80047,
293.44901,30.19888,94.80268,
293.46899,30.19888,94.78743,
293.48901,30.19888,94.77092,
293.509,30.19888,94.76661,
293.52899,30.19888,94.7941,
293.54901,30.19888,94.78848,
293.569,30.19888,94.75468,
293.58899,30.19888,94.74819,
293.60901,30.19888,94.74188,
293.629,30.19888,94.72665,
293.64899,30.19888,94.71936,
293.66901,30.19888,94.71864,
293.689,30.19888,94.69892,
293.70901,30.19888,94.69344,
293.729,30.19888,94.70475,
293.74899,30.19888,94.69894,
293.76901,30.19888,94.66468,
293.789,30.19888,94.63627,
293.80899,30.19888,94.67973,
293.82901,30.19888,94.69637,
293.849,30.19888,94.69837,
293.86899,30.19888,94.68744,
293.88901,30.19888,94.66695,
293.909,30.19888,94.68623,
293.92899,30.19888,94.68305,
293.94901,30.19888,94.68342,
293.96899,30.19888,94.65933,
293.98901,30.19888,94.65449,
294.009,30.19888,94.64189,
294.02899,30.19888,94.63355,
294.04901,30.19888,94.62712,
294.069,30.19888,94.63033,
294.08899,30.19888,94.59284,
294.10901,30.19888,94.57632,
294.129,30.19888,94.60914,
294.14899,30.19888,94.62862,
294.16901,30.19888,94.59642,
294.189,30.19888,94.58965,
294.20901,30.19888,94.5798,
294.229,30.19888,94.55988,
294.24899,30.19888,94.56757,
294.26901,30.19888,94.57277,
294.289,30.19888,94.5619,
294.30899,30.19888,94.53758,
294.32901,30.19888,94.51263,
294.349,30.19888,94.50925,
294.36899,30.19888,94.48234,
294.38901,30.19888,94.5041,
294.409,30.19888,94.5207,
294.42899,30.19888,94.49129,
294.44901,30.19888,94.46385,
294.46899,30.19888,94.41136,
294.48901,30.19888,94.44218,
294.509,30.19888,94.47176,
294.52899,30.19888,94.47366,
294.54901,30.19888,94.45768,
294.569,30.19888,94.46255,
294.58899,30.19888,94.41792,
294.60901,30.19888,94.39484,
294.629,30.19888,94.37885,
294.64899,30.19888,94.37746,
294.66901,30.19888,94.39352,
294.689,30.19888,94.39983,
294.70901,30.19888,94.42089,
294.729,30.19888,94.40784,
294.74899,30.19888,94.37878,
294.76901,30.19888,94.37514,
294.789,30.19888,94.38872,
294.80899,30.19888,94.36384,
294.82901,30.19888,94.36322,
294.849,30.19888,94.34967,
294.86899,30.19888,94.34039,
294.88901,30.19888,94.3548,
294.909,30.19888,94.3407,
294.92899,30.19888,94.30075,
294.94901,30.19888,94.28516,
294.96899,30.19888,94.32581,
294.98901,30.19888,94.34282,
295.009,30.19888,94.30762,
295.02899,30.19888,94.28545,
295.04901,30.19888,94.26871,
295.069,30.19888,94.27536,
295.08899,30.19888,94.26776,
295.10901,30.19888,94.25159,
295.129,30.19888,94.22099,
295.14899,30.19888,94.20141,
295.16901,30.19888,94.21065,
295.189,30.19888,94.22218,
295.20901,30.19888,94.20514,
295.229,30.19888,94.20205,
295.24899,30.19888,94.18673,
295.26901,30.19888,94.17762,
295.289,30.19888,94.15563,
295.30899,30.19888,94.18665,
295.32901,30.19888,94.20934,
295.349,30.19888,94.19825,
295.36899,30.19888,94.17602,
295.38901,30.19888,94.17516,
295.409,30.19888,94.16103,
295.42899,30.19888,94.15106,
295.44901,30.19888,94.14222,
295.46899,30.19888,94.13875,
295.48901,30.19888,94.11906,
295.509,30.19888,94.09538,
295.52899,30.19888,94.11431,
295.54901,30.19888,94.10402,
295.569,30.19888,94.08815,
295.58899,30.19888,94.07355,
295.60901,30.19888,94.07294,
295.629,30.19888,94.08444,
295.64899,30.19888,94.11576,
295.66901,30.19888,94.09941,
295.689,30.19888,94.0697,
295.70901,30.19888,94.05152,
295.729,30.19888,94.07478,
295.74899,30.19888,94.07612,
295.76901,30.19888,94.05647,
295.789,30.19888,94.01202,
295.80899,30.19888,94.00469,
295.82901,30.19888,94.04262,
295.849,30.19888,94.03954,
295.86899,30.19888,94.02319,
295.88901,30.19888,94.00726,
295.909,30.19888,94.01144,
295.92899,30.19888,93.99883,
295.94901,30.19888,94.00034,
295.96899,30.19888,93.97976,
295.98901,30.19888,93.96976,
296.009,30.19888,93.97903,
296.02899,30.19888,93.97334,
296.04901,30.19888,93.94707,
296.069,30.19888,93.92683,
296.08899,30.19888,93.91396,
296.10901,30.19888,93.91927,
296.129,30.19888,93.92162,
296.14899,30.19888,93.90799,
296.16901,30.19888,93.89826,
296.189,30.19888,93.8957,
296.20901,30.19888,93.90236,
296.229,30.19888,93.90409,
296.24899,30.19888,93.86914,
296.26901,30.19888,93.88194,
296.289,30.19888,93.88073,
296.30899,30.19888,93.86797,
296.32901,30.19888,93.87435,
296.349,30.19888,93.85633,
296.36899,30.19888,93.85627,
296.38901,30.19888,93.87881,
296.409,30.19888,93.86568,
296.42899,30.19888,93.84062,
296.44901,30.19888,93.8269,
296.46899,30.19888,93.81716,
296.48901,30.19888,93.83509,
296.509,30.19888,93.81802,
296.52899,30.19888,93.79248,
296.54901,30.19888,93.80649,
296.569,30.19888,93.80692,
296.58899,30.19888,93.79491,
296.60901,30.19888,93.81568,
296.629,30.19888,93.81274,
296.64899,30.19888,93.80156,
296.66901,30.19888,93.80312,
296.689,30.19888,93.76949,
296.70901,30.19888,93.77951,
296.729,30.19888,93.77747,
296.74899,30.19888,93.75964,
296.76901,30.19888,93.72089,
296.789,30.19888,93.72896,
296.80899,30.19888,93.75359,
296.82901,30.19888,93.73432,
296.849,30.19888,93.70024,
296.86899,30.19888,93.67661,
296.88901,30.19888,93.71029,
296.909,30.19888,93.71784,
296.92899,30.19888,93.68273,
296.94901,30.19888,93.67805,
296.96899,30.19888,93.64204,
296.98901,30.19888,93.66993,
297.009,30.19888,93.67115,
297.02899,30.19888,93.69268,
297.04901,30.19888,93.70227,
297.069,30.19888,93.69855,
297.08899,30.19888,93.67958,
297.10901,30.19888,93.6419,
297.129,30.19888,93.63836,
297.14899,30.19888,93.61194,
297.16901,30.19888,93.60469,
297.189,30.19888,93.61097,
297.20901,30.19888,93.62107,
297.229,30.19888,93.59504,
297.24899,30.19888,93.57216,
297.26901,30.19888,93.55485,
297.289,30.19888,93.56346,
297.30899,30.19888,93.58249,
297.32901,30.19888,93.60068,
297.349,30.19888,93.59406,
297.36899,30.19888,93.56092,
297.38901,30.19888,93.55624,
297.409,30.19888,93.55527,
297.42899,30.19888,93.5795,
297.44901,30.19888,93.57729,
297.46899,30.19888,93.54378,
297.48901,30.19888,93.52866,
297.509,30.19888,93.52174,
297.52899,30.19888,93.5191,
297.54901,30.19888,93.52565,
297.569,30.19888,93.52536,
297.58899,30.19888,93.51232,
297.60901,30.19888,93.48835,
297.629,30.19888,93.4929,
297.64899,30.19888,93.47697,
297.66901,30.19888,93.46552,
297.689,30.19888,93.46825,
297.70901,30.19888,93.45608,
297.729,30.19888,93.48847,
297.74899,30.19888,93.48874,
297.76901,30.19888,93.48372,
297.789,30.19888,93.43459,
297.80899,30.19888,93.42548,
297.82901,30.19888,93.42636,
297.849,30.19888,93.43813,
297.86899,30.19888,93.45561,
297.88901,30.19888,93.46549,
297.909,30.19888,93.46806,
297.92899,30.19888,93.41561,
297.94901,30.19888,93.41747,
297.96899,30.19888,93.43304,
297.98901,30.19888,93.44122,
298.009,30.19888,93.41635,
298.02899,30.19888,93.40072,
298.04901,30.19888,93.40952,
298.069,30.19888,93.40839,
298.08899,30.19888,93.37372,
298.10901,30.19888,93.36924,
298.129,30.19888,93.34806,
298.14899,30.19888,93.32447,
298.16901,30.19888,93.33333,
298.189,30.19888,93.32708,
298.20901,30.19888,93.33671,
298.229,30.19888,93.342,
